symbol,exchange,err
ORLY,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ORLY,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ORLY,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ORLY,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ORLY,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
ORLY,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OXY,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OXY,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OXY,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OXY,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OXY,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OXY,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OLN,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OLN,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OLN,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OLN,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OLN,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OLN,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OMC,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OMC,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OMC,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OMC,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OMC,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OMC,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OGN,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OGN,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OGN,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OGN,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OGN,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
OGN,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PKG,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PKG,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PKG,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PKG,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PKG,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PKG,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PANW,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PANW,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PANW,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PANW,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PANW,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PANW,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PK,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PK,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PK,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PK,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PK,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PK,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PAG,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PAG,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PAG,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PAG,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PAG,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PAG,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PEN,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PEN,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PEN,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PEN,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PEN,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PEN,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PCG,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PCG,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PCG,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PCG,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PCG,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PCG,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PINS,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PINS,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PINS,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PINS,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PINS,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
PINS,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MTCH,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MTCH,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MTCH,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MTCH,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MTCH,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MTCH,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MPC,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MPC,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MPC,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MPC,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MPC,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MPC,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GD,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GD,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GD,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GD,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GD,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GD,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MTB,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MTB,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MTB,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MTB,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MTB,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
MTB,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GNTX,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GNTX,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GNTX,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GNTX,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GNTX,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GNTX,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GL,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GL,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GL,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GL,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GL,NYSEARCA,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
GL,NYSEMKT,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
HOG,NASDAQ,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
HOG,NYSE,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
HOG,AMEX,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
HOG,BATS,"Can't access TradingView's API. HTTP status code: 429. Check for invalid symbol, exchange, or indicators."
