ticker_tv,ticker_yf,exchange,market_cap,price,sector,industry,technical_local,tech_score,local_label,finnhub_label,tv_reco,tv_symbol_used,tv_exchange_used,final_signal,analyst_bucket,analyst_mean,analyst_votes,avg_vol,out_of_scope
AIIO,AIIO,,,1.3899999856948853,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,725898.0,False
NBTX,NBTX,,,8.52400016784668,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,16467.7,False
DHIL,DHIL,,,144.7899932861328,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,29370.0,False
IBEX,IBEX,,,29.40999984741211,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,80867.5,False
DCTH,DCTH,,,11.100000381469727,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,440929.7,False
SWBI,SWBI,,,8.210000038146973,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,779760.0,False
ANNA,ANNA,,,4.329999923706055,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,8610.1,False
ABEO,ABEO,,,6.860000133514404,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,549490.0,False
MFH,MFH,,,5.5,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,197704.8,False
USCB,USCB,,,17.440000534057617,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,16672.3,False
CHSCO,CHSCO,,,26.81999969482422,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,18927.1,False
CHSCL,CHSCL,,,25.790000915527344,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,31195.1,False
CLPT,CLPT,,,11.079999923706055,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,252569.2,False
TBRG,TBRG,,,20.18000030517578,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,69140.0,False
FCNCO,FCNCO,,,22.809999465942383,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,13836.2,False
LMNR,LMNR,,,15.960000038146973,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,32220.0,False
AVNW,AVNW,,,22.43000030517578,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,116270.0,False
STRT,STRT,,,68.19000244140625,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,95290.0,False
FCNCP,FCNCP,,,21.700000762939453,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,19090.0,False
VNDA,VNDA,,,4.639999866485596,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,422400.0,False
LNKB,LNKB,,,7.239999771118164,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,48669.1,False
SSP,SSP,,,3.009999990463257,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,521570.0,False
CURI,CURI,,,4.579999923706055,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,596169.2,False
JRVR,JRVR,,,5.690000057220459,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,450369.4,False
ALCO,ALCO,,,33.68000030517578,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,23960.0,False
CERS,CERS,,,1.3300000429153442,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,1074000.0,False
SKIN,SKIN,,,2.009999990463257,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,631736.9,False
UHG,UHG,,,4.150000095367432,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,64218.0,False
BBOT,BBOT,,,10.079999923706055,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,191448.6,False
DOYU,DOYU,,,7.710000038146973,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,81751.9,False
GPRO,GPRO,,,1.4600000381469727,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,11932391.9,False
IMMR,IMMR,,,7.050000190734863,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,305550.0,False
ACIU,ACIU,,,2.1500000953674316,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,132247.0,False
SAFX,SAFX,,,1.4299999475479126,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,543708.6,False
BTCS,BTCS,,,4.25,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2739290.0,False
KINS,KINS,,,14.4399995803833,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,186750.0,False
CVRX,CVRX,,,7.699999809265137,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,164028.6,False
KRKR,KRKR,,,4.849999904632568,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2960.0,False
CLLS,CLLS,,,2.630000114440918,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,43423.5,False
SLS,SLS,,,1.7799999713897705,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,1847410.0,False
TTEC,TTEC,,,3.819999933242798,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,257360.0,False
NAMM,NAMM,,,3.2699999809265137,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,615379.0,False
DERM,DERM,,,7.059999942779541,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,155534.3,False
VUZI,VUZI,,,2.2100000381469727,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,971300.0,False
EGAN,EGAN,,,6.170000076293945,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,32270.0,False
BCIC,BCIC,,,12.130000114440918,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,70500.0,False
KYTX,KYTX,,,3.630000114440918,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,254886.6,False
VERI,VERI,,,2.759999990463257,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,3001930.3,False
PDEX,PDEX,,,45.7400016784668,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,22260.0,False
OBIO,OBIO,,,2.740000009536743,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,295998.2,False
CTOR,CTOR,,,1.8700000047683716,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,272231.8,False
BSET,BSET,,,16.84000015258789,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,29180.0,False
MRAM,MRAM,,,6.400000095367432,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,68471.2,False
BOOM,BOOM,,,6.929999828338623,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,201310.0,False
ACHV,ACHV,,,2.7899999618530273,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2214990.0,False
HQI,HQI,,,9.90999984741211,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,6690.0,False
ACOG,ACOG,,,8.350000381469727,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,46682.6,False
VGAS,VGAS,,,2.990000009536743,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,5596.6,False
GNLX,GNLX,,,3.4800000190734863,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,104465.9,False
EPSN,EPSN,,,5.940000057220459,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,99070.0,False
DUOT,DUOT,,,6.440000057220459,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,395747.8,False
KNDI,KNDI,,,1.4199999570846558,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,187420.0,False
IOBT,IOBT,,,1.7799999713897705,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,1135664.0,False
ACNT,ACNT,,,12.180000305175781,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,54720.0,False
ONCY,ONCY,,,1.0800000429153442,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,771970.0,False
ABTC,ABTC,,,6.409999847412109,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,7175187.3,False
IDN,IDN,,,5.239999771118164,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,111750.0,False
FONR,FONR,,,15.649999618530273,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,8830.0,False
FGMC,FGMC,,,9.984999656677246,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,49432.1,False
ADAG,ADAG,,,2.140000104904175,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,74373.9,False
ATOS,ATOS,,,0.7712000012397766,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,388539.8,False
ALAR,ALAR,,,14.199999809265137,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,171946.2,False
LGO,LGO,,,1.4900000095367432,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,104130.0,False
ABVE,ABVE,,,1.840000033378601,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,1516727.1,False
AIFU,AIFU,,,5.889999866485596,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,23950.0,False
FTEK,FTEK,,,2.890000104904175,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,214390.0,False
FTCI,FTCI,,,5.989999771118164,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,64659.4,False
BDMD,BDMD,,,2.3499999046325684,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,219758.7,False
INCR,INCR,,,1.575700044631958,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,13901.8,False
WHWK,WHWK,,,1.809999942779541,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,84198.5,False
MTEN,MTEN,,,12.149999618530273,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,52123.3,False
SSBI,SSBI,,,11.789999961853027,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,3510.0,False
ATHE,ATHE,,,5.070000171661377,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,9990.0,False
MAYS,MAYS,,,38.0,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,50.0,False
PMVP,PMVP,,,1.440000057220459,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,650663.9,False
UNCY,UNCY,,,4.320000171661377,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,335411.6,False
BYSI,BYSI,,,1.840000033378601,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,19199.2,False
XBP,XBP,,,0.6263999938964844,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,252863.0,False
NTIC,NTIC,,,7.690000057220459,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,20020.0,False
FUSB,FUSB,,,12.140000343322754,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,3920.0,False
SMXT,SMXT,,,1.1699999570846558,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,416404.5,False
NSTS,NSTS,,,11.991299629211426,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2113.0,False
CMTL,CMTL,,,2.0899999141693115,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,121820.0,False
CTSO,CTSO,,,0.9754999876022339,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,118904.0,False
JG,JG,,,9.8818998336792,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,7887.4,False
YSXT,YSXT,,,2.450000047683716,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,223792.7,False
FLNT,FLNT,,,2.259999990463257,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,3664480.0,False
TPCS,TPCS,,,5.349999904632568,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,91320.0,False
TORO,TORO,,,2.740000009536743,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,14642.7,False
NVA,NVA,,,11.324999809265137,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,65374.7,False
TCBS,TCBS,,,16.1299991607666,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2805.2,False
AWRE,AWRE,,,2.2200000286102295,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,40450.0,False
LTRN,LTRN,,,4.199999809265137,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,85313.5,False
HKIT,HKIT,,,1.5037000179290771,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,8879.7,False
NEPH,NEPH,,,4.0,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,50110.0,False
GRCE,GRCE,,,3.059999942779541,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,94931.9,False
PODC,PODC,,,1.600000023841858,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,116810.4,False
PEPG,PEPG,,,1.2799999713897705,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,218953.9,False
SELX,SELX,,,1.0800000429153442,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,9472.0,False
CAPT,CAPT,,,1.2000000476837158,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,213940.1,False
LSB,LSB,,,0.8399999737739563,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,36197.7,False
NUKK,NUKK,,,4.71999979019165,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,19265471.9,False
GROW,GROW,,,2.440000057220459,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,19670.0,False
AIRE,AIRE,,,0.3806999921798706,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,10850531.5,False
CLIR,CLIR,,,0.5810999870300293,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,58703.0,False
MKDW,MKDW,,,0.20999999344348907,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,229422.6,False
COCH,COCH,,,1.350000023841858,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,204003.1,False
DARE,DARE,,,2.130000114440918,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,126760.0,False
TENX,TENX,,,6.0,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,14380.0,False
SNES,SNES,,,4.880000114440918,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,71259.7,False
TURB,TURB,,,2.2799999713897705,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,5970.0,False
LBGJ,LBGJ,,,1.3300000429153442,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,18570.2,False
FGL,FGL,,,1.2400000095367432,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,201039.7,False
NAII,NAII,,,3.809999942779541,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,5170.0,False
SABS,SABS,,,2.259999990463257,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,63865.0,False
WKSP,WKSP,,,3.4700000286102295,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,723714.6,False
NCRA,NCRA,,,1.559999942779541,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,15847.4,False
PASG,PASG,,,7.0,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,20943.8,False
WTO,WTO,,,1.0399999618530273,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,35324.0,False
CRIS,CRIS,,,1.7100000381469727,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,83420.0,False
TC,TC,,,12.430000305175781,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,17127.6,False
BANL,BANL,,,0.7099999785423279,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,37990.0,False
HTCR,HTCR,,,0.8187999725341797,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,4363976.6,False
GOVX,GOVX,,,0.7384999990463257,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,551202.8,False
TOMZ,TOMZ,,,0.8700000047683716,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,20260.0,False
IXHL,IXHL,,,0.5799999833106995,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,192447027.3,False
BNGO,BNGO,,,3.640000104904175,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,223708.7,False
AIMD,AIMD,,,3.630000114440918,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,97011.8,False
ARTW,ARTW,,,3.299999952316284,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,40120.0,False
FCUV,FCUV,,,2.180000066757202,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,97930.8,False
WVVIP,WVVIP,,,3.2100000381469727,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2463.8,False
CLRB,CLRB,,,4.980000019073486,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,105490.0,False
MWYN,MWYN,,,0.9261000156402588,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,794380.2,False
FPAY,FPAY,,,0.7200000286102295,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,254380.0,False
PRPH,PRPH,,,0.36000001430511475,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,1040020.0,False
HXHX,HXHX,,,0.9998999834060669,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,74421.9,False
BNAI,BNAI,,,0.31859999895095825,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,252324.3,False
INBS,INBS,,,1.5199999809265137,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,124809.9,False
SFHG,SFHG,,,0.7538999915122986,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,51340.1,False
CARM,CARM,,,0.3199999928474426,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,49335855.6,False
CCTG,CCTG,,,1.1019999980926514,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,11392.4,False
FLGC,FLGC,,,21.90999984741211,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,9729.8,False
CODX,CODX,,,0.30889999866485596,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,567566.5,False
RMCF,RMCF,,,1.5099999904632568,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,23170.0,False
KZIA,KZIA,,,8.09000015258789,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,19620.0,False
PETZ,PETZ,,,1.0277999639511108,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,4741.0,False
HCWB,HCWB,,,4.630000114440918,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,9070641.4,False
WCT,WCT,,,0.20829999446868896,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,325014.1,False
SOWG,SOWG,,,0.7599999904632568,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,67500.0,False
RNAZ,RNAZ,,,10.5,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,11170.5,False
ALBT,ALBT,,,2.2200000286102295,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,59488.9,False
BBGI,BBGI,,,4.610000133514404,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2040.0,False
CREV,CREV,,,4.269999980926514,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,35693.6,False
ZBAI,ZBAI,,,5.949999809265137,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,19952.4,False
HIHO,HIHO,,,1.6799999475479126,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,18930.0,False
CDTG,CDTG,,,0.6098999977111816,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,80799.1,False
NAAS,NAAS,,,3.0999999046325684,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,182389.9,False
LIDRW,LIDRW,,,0.17020000517368317,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,44232.9,False
WAFU,WAFU,,,1.4769999980926514,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,32888.4,False
ENSC,ENSC,,,2.1500000953674316,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,51931.4,False
WALDW,WALDW,,,0.05169999971985817,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,1900.6,False
JDZG,JDZG,,,2.0427000522613525,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,87588.1,False
TTNP,TTNP,,,4.25,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,161530.0,False
GSUN,GSUN,,,2.805000066757202,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,3434.7,False
CMND,CMND,,,1.0204999446868896,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,34813.3,False
XBIO,XBIO,,,3.0755999088287354,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,16024.5,False
QNRX,QNRX,,,7.62470006942749,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2049.7,False
CTNT,CTNT,,,1.6699999570846558,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,19415.9,False
JWEL,JWEL,,,1.9700000286102295,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2583.3,False
ACON,ACON,,,7.300000190734863,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,10002.7,False
GRI,GRI,,,1.5,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,63292.2,False
SHPH,SHPH,,,3.4100000858306885,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,24891.2,False
IVP,IVP,,,0.9204000234603882,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,147746.1,False
IMTE,IMTE,,,0.9614999890327454,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,74180.1,False
PRFX,PRFX,,,1.625,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,562691.8,False
BJDX,BJDX,,,1.409999966621399,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,178305.2,False
UPC,UPC,,,3.7300000190734863,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,64696.0,False
LIXTW,LIXTW,,,0.2046000063419342,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,6441.4,False
HYMCL,HYMCL,,,0.013299999758601189,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,147628.9,False
ALDF,ALDF,,,10.4399995803833,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,20740.0,False
ASPC,ASPC,,,10.300000190734863,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,3130.0,False
ATMCU,ATMCU,,,12.649999618530273,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2001.1,False
HOND,HOND,,,11.5,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,325711.2,False
HVII,HVII,,,10.170000076293945,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,29390.0,False
ISRL,ISRL,,,12.557600021362305,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2145.3,False
MAYA,MAYA,,,10.180000305175781,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,518.2,False
POLE,POLE,,,10.420000076293945,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,620.0,False
QSEA,QSEA,,,10.114999771118164,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,6354.7,False
RANGU,RANGU,,,10.550000190734863,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,70.0,False
RIBB,RIBB,,,10.210000038146973,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,1430.0,False
TBMC,TBMC,,,11.609999656677246,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,21285.6,False
UYSC,UYSC,,,10.125,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,7218.5,False
UYSCU,UYSCU,,,10.300000190734863,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,880.0,False
ACHC,ACHC,,,23.649999618530273,Health Care,Health Care Facilities,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2327280.0,False
AEP,AEP,,,108.63999938964844,Utilities,Electric Utilities,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3224190.0,False
ARMK,ARMK,,,39.13999938964844,Consumer Discretionary,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1408200.4,False
AIZ,AIZ,,,216.50999450683594,Financials,Multi-line Insurance,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,425520.0,False
